Epsilon,Target Direction,Test Index,Attack Name,True y,Original y Pred,Attacked y Pred,Attacked AE,Original AE,Eta,Adv Example,Percentage Changeed from the Attack,Attack Stats,
0.2,Positive,0,Targeted_5VITA,0.0,-0.0024166609346866607,-0.0020467208325862882,2.0020467208325865,2.0024166609346867,[[[0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; -0.0008073970675468445; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; -0.013581410050392151; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; -0.0007487758994102478; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; -0.000898558646440506; 0.0; 0.0011348091065883636; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]]],[[[0.0002916146768257022; 0.014598540030419827; 0.0762227326631546; 0.0163571760058403; 0.02673531137406826; 0.05882154777646065; 0.6608784198760986; 0.0; 0.0]; [0.007040940225124359; 0.03375912457704544; 0.07876578718423843; 0.018272195011377335; 0.09941638261079788; 0.12196245789527893; 0.6606741547584534; 0.0; 0.0]; [0.0024150728713721037; 0.07253649830818176; 0.0681404322385788; 0.019336864352226257; 0.1487092822790146; 0.1381799727678299; 0.6606741547584534; 0.0; 0.0]; [0.008154109120368958; 0.06592153012752533; 0.08161258697509766; 0.020074475556612015; 0.14207619428634644; 0.13893887400627136; 0.6604698896408081; 0.0; 0.0]; [0.007891359739005566; 0.06114523857831955; 0.07946392893791199; 0.021861271932721138; 0.12995781004428864; 0.1344703882932663; 0.6604698896408081; 0.0; 0.0]; [0.018763257190585136; 0.09671533107757568; 0.09450453519821167; 0.023291345685720444; 0.11548436433076859; 0.13640421628952026; 0.6602655649185181; 0.0; 0.0]; [0.0007408789242617786; 0.016423357650637627; 0.08452601730823517; 0.02109287492930889; 0.06340529024600983; 0.07846551388502121; 0.6602655649185181; 0.0; 0.0]]],2.0027460530400276,[(1; 2; -1); (2; 2; -1); (3; 3; -1); (4; 1; -1); (4; 3; 1)],
0.2,Positive,1,Targeted_5VITA,0.05800837650895119,0.052682312801480294,0.059411051608622076,1.9405889483913779,1.9473176871985196,[[[0.0; 0.0; -0.10720521211624146; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.009901106357574463; 0.0; 0.0; -0.07871834188699722; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.005951970815658569; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; -0.07035740464925766; 0.0; 0.0; 0.0]]],[[[0.07897502928972244; 0.5212135314941406; 0.49503815174102783; 0.32574698328971863; 0.4775477945804596; 0.2041522115468979; 0.5258427262306213; 0.0; 0.0]; [0.07708915323019028; 0.724452555179596; 0.6040961146354675; 0.31814223527908325; 0.5464594960212708; 0.12116158753633499; 0.5256384015083313; 0.0; 0.0]; [0.06058331951498985; 0.49726277589797974; 0.5771878361701965; 0.3090095818042755; 0.5526050329208374; 0.20066006481647491; 0.5256384015083313; 0.0; 0.0]; [0.07740963250398636; 0.41286495327949524; 0.567500650882721; 0.3006719946861267; 0.49722743034362793; 0.23198014497756958; 0.525434136390686; 0.0; 0.0]; [0.027435462921857834; 0.13984794914722443; 0.5472522377967834; 0.29015666246414185; 0.3201023042201996; 0.10800328105688095; 0.525434136390686; 0.0; 0.0]; [0.021394450217485428; 0.10697992891073227; 0.5404056906700134; 0.28785449266433716; 0.1500960737466812; 0.059149324893951416; 0.525434136390686; 0.0; 0.0]; [0.06838586181402206; 0.40031933784484863; 0.5482355356216431; 0.28936854004859924; 0.3316658139228821; 0.112445168197155; 0.525434136390686; 0.0; 0.0]]],11.685779690742493,[(0; 2; -1); (1; 2; 1); (1; 5; -1); (4; 1; 1); (6; 5; -1)],
0.2,Positive,2,Targeted_5VITA,0.09913122653961182,0.055177292861044405,0.07879297561943531,1.9212070243805648,1.9448227071389557,[[[0.0; 0.022948339581489563; -0.07439759373664856; 0.0; 0.0; 0.08127067983150482; 0.0; 0.0; 0.0]; [0.0; 0.0; -0.07750114798545837; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; -0.000545501708984375; 0.0; 0.0; 0.0; 0.0]]],[[[0.024487491697072983; 0.13106878101825714; 0.3276199698448181; 0.258769690990448; 0.16857250034809113; 0.08753833174705505; 0.5111337900161743; 0.0; 0.0]; [0.03731705620884895; 0.08622262626886368; 0.3311809003353119; 0.2649364769458771; 0.17142292857170105; 0.2655373215675354; 0.510929524898529; 0.0; 0.0]; [0.017859548330307007; 0.07436131685972214; 0.41578352451324463; 0.2710202932357788; 0.21957483887672424; 0.19647054374217987; 0.5793666839599609; 0.0; 0.0]; [0.030208762735128403; 0.060675181448459625; 0.4251065254211426; 0.2785974144935608; 0.19009722769260406; 0.1300969421863556; 0.5793666839599609; 0.0; 0.0]; [0.13389258086681366; 0.43499088287353516; 0.4350850284099579; 0.28999072313308716; 0.3768360912799835; 0.36704108119010925; 0.5791624188423157; 0.0; 0.0]; [0.0838303342461586; 0.3727189898490906; 0.4411303997039795; 0.29573580622673035; 0.5553493499755859; 0.4250936508178711; 0.4533197283744812; 0.0; 0.0]; [0.09821419417858124; 0.4543795585632324; 0.44571906328201294; 0.30034705996513367; 0.5809193849563599; 0.48010772466659546; 0.45311543345451355; 0.0; 0.0]]],20.352551341056824,[(0; 1; 1); (0; 2; -1); (0; 5; 1); (1; 2; -1); (6; 4; -1)],
0.2,Positive,3,Targeted_5VITA,0.055985577404499054,0.09557146549224854,0.11043389797210694,1.889566102027893,1.9044285345077514,[[[0.0; 0.0; -0.12408286333084106; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.07707193493843079; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.11522069573402405; 0.022992253303527832; 0.0; -0.07576564699411392; 0.0; 0.0; 0.0]]],[[[0.12090684473514557; 0.7230839133262634; 0.3480392098426819; 0.43027806282043457; 0.24628806114196777; 0.07513254880905151; 0.3885597586631775; 0.0; 0.0]; [0.07862716168165207; 0.591697096824646; 0.4511089324951172; 0.40691065788269043; 0.44845572113990784; 0.08864373713731766; 0.3885597586631775; 0.0; 0.0]; [0.08115621656179428; 0.724452555179596; 0.42674532532691956; 0.38300400972366333; 0.46940791606903076; 0.09141135960817337; 0.38835546374320984; 0.0; 0.0]; [0.07138194143772125; 0.6710766553878784; 0.40496739745140076; 0.35953983664512634; 0.4283001124858856; 0.08988697826862335; 0.3881511688232422; 0.0; 0.0]; [0.10340478271245956; 0.5679744482040405; 0.45895037055015564; 0.3373546600341797; 0.3765042722225189; 0.11588727682828903; 0.38794687390327454; 0.0; 0.0]; [0.020492222160100937; 0.15442518889904022; 0.3571142554283142; 0.3107655942440033; 0.21711097657680511; 0.062180351465940475; 0.38794687390327454; 0.0; 0.0]; [0.014235088601708412; 0.0989963486790657; 0.4555826783180237; 0.3210371434688568; 0.06769248843193054; -0.04180275276303291; 0.38794687390327454; 0.0; 0.0]]],13.932865858078003,[(0; 2; -1); (4; 2; 1); (6; 2; 1); (6; 3; 1); (6; 5; -1)],
0.2,Positive,4,Targeted_5VITA,0.0033720722422003746,0.004157469421625137,0.004985419884324074,1.995014580115676,1.995842530578375,[[[0.0; 0.0; 0.0; 0.0; 0.0020605921745300293; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; -0.01517922431230545; -0.002882499247789383; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.01037374883890152; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0033305026590824127; 0.0; 0.0; 0.0; 0.0; 0.0]]],[[[0.008060851134359837; 0.13070255517959595; 0.1214902251958847; 0.04446026682853699; 0.12332569807767868; 0.23539982736110687; 0.6028600335121155; 0.0; 0.0]; [0.001207166351377964; 0.03626824915409088; 0.10299696773290634; 0.03942769393324852; 0.036892328411340714; 0.11351990699768066; 0.6028600335121155; 0.0; 0.0]; [0.0073480973951518536; 0.06820255517959595; 0.1184675320982933; 0.04061640053987503; 0.13071325421333313; 0.23576898872852325; 0.6028600335121155; 0.0; 0.0]; [0.00631338357925415; 0.06797445565462112; 0.11566334962844849; 0.03984209895133972; 0.2127496600151062; 0.25857317447662354; 0.6028600335121155; 0.0; 0.0]; [0.010319015011191368; 0.10583941638469696; 0.11092901974916458; 0.03729795664548874; 0.20652557909488678; 0.25668618083000183; 0.6028600335121155; 0.0; 0.0]; [0.007590122986584902; 0.08941605687141418; 0.11784306913614273; 0.0343666598200798; 0.17837423086166382; 0.25727343559265137; 0.6028600335121155; 0.0; 0.0]; [0.014985589310526848; 0.11747262626886368; 0.10444662719964981; 0.0348142646253109; 0.1714181751012802; 0.27105680108070374; 0.6028600335121155; 0.0; 0.0]]],6.009036675095558,[(0; 4; 1); (1; 2; -1); (1; 3; -1); (5; 2; 1); (6; 3; 1)],
0.2,Positive,5,Targeted_5VITA,0.11149672418832779,0.08050549991428851,0.09123149283230304,1.908768507167697,1.9194945000857115,[[[0.0; 0.0; 0.0; 0.0; 0.0; -0.07547394931316376; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; -0.07082223892211914; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; -0.06904114782810211; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; -0.06254415214061737; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]]],[[[0.12612704932689667; 0.5643247961997986; 0.755781352519989; 0.46679478883743286; 0.5647808909416199; 0.1407439112663269; 0.5274770259857178; 0.0; 0.0]; [0.04257574304938316; 0.19229014217853546; 0.7391019463539124; 0.448958158493042; 0.3730102479457855; 0.07654626667499542; 0.5274770259857178; 0.0; 0.0]; [0.038015007972717285; 0.13207116723060608; 0.7324010133743286; 0.44449207186698914; 0.21091069281101227; 0.020726278424263; 0.5274770259857178; 0.0; 0.0]; [0.11081431806087494; 0.512545645236969; 0.7219491004943848; 0.4425908625125885; 0.3309698700904846; 0.16306719183921814; 0.5272727012634277; 0.0; 0.0]; [0.08061295002698898; 0.5718522071838379; 0.7083287835121155; 0.4331817030906677; 0.5512610673904419; 0.24853156507015228; 0.5272727012634277; 0.0; 0.0]; [0.08714541792869568; 0.6001368761062622; 0.6907753348350525; 0.420592337846756; 0.5983549356460571; 0.2502254247665405; 0.5270684361457825; 0.0; 0.0]; [0.07832000404596329; 0.6425638794898987; 0.6689974069595337; 0.4082449674606323; 0.5713014006614685; 0.25594544410705566; 0.5268641710281372; 0.0; 0.0]]],12.173129618167877,[(0; 5; -1); (1; 5; -1); (2; 5; -1); (3; 5; -1)],
0.2,Positive,6,Targeted_5VITA,0.02762937918305397,0.024445063956081866,0.02459581967443228,1.9754041803255677,1.9755549360439182,[[[0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; -0.0013934969902038574; -0.0013731569051742554; 8.846819400787354e-05; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; -0.011913284659385681; 0.0; -0.001958020031452179; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]]],[[[0.03251059353351593; 0.17039233446121216; 0.26271897554397583; 0.15185348689556122; 0.3124009668827057; 0.5515666007995605; 0.5814095735549927; 0.0; 0.0]; [0.022707456722855568; 0.14324817061424255; 0.2548430860042572; 0.14220495522022247; 0.20172372460365295; 0.33749717473983765; 0.5812053084373474; 0.0; 0.0]; [0.013672583736479282; 0.05748175084590912; 0.24035371840000153; 0.1402527540922165; 0.07449789345264435; 0.1350977122783661; 0.565066397190094; 0.0; 0.0]; [0.021130220964550972; 0.08918795734643936; 0.25161150097846985; 0.13909821212291718; 0.20413073897361755; 0.3526621460914612; 0.565066397190094; 0.0; 0.0]; [0.022956883534789085; 0.15260036289691925; 0.250045508146286; 0.13560692965984344; 0.36606064438819885; 0.45002061128616333; 0.621654748916626; 0.0; 0.0]; [0.02346906065940857; 0.17221716046333313; 0.24334461987018585; 0.1330558806657791; 0.3690161108970642; 0.4432530701160431; 0.621654748916626; 0.0; 0.0]; [0.02487902343273163; 0.16788321733474731; 0.23617029190063477; 0.126564159989357; 0.3182147145271301; 0.5004957318305969; 0.621654748916626; 0.0; 0.0]]],0.8002740330994129,[(1; 2; -1); (1; 3; -1); (1; 4; 1); (2; 2; -1); (2; 4; -1)],
0.2,Positive,7,Targeted_5VITA,0.04116503894329071,0.026833462603390215,0.027301358357071877,1.9726986416429282,1.9731665373966099,[[[0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; -0.06003290414810181; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0006656944751739502; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.003113359212875366; -0.032443344593048096; 0.0; 0.0; -0.04654347896575928; 0.0; 0.0; 0.0]]],[[[0.03956189751625061; 0.3480839431285858; 0.2921810746192932; 0.18523845076560974; 0.46358737349510193; 0.6888370513916016; 0.7730336785316467; 0.0; 0.0]; [0.042559459805488586; 0.3492244482040405; 0.2844240367412567; 0.18007411062717438; 0.4239768981933594; 0.7593948841094971; 0.7730336785316467; 0.0; 0.0]; [0.042931750416755676; 0.3218521773815155; 0.2799810767173767; 0.1782282292842865; 0.3891802132129669; 0.6955611109733582; 0.7730336785316467; 0.0; 0.0]; [0.03849239647388458; 0.21829380095005035; 0.2722240388393402; 0.17363770306110382; 0.2611127197742462; 0.48120492696762085; 0.7730336785316467; 0.0; 0.0]; [0.025384539738297462; 0.11562919616699219; 0.2674168646335602; 0.16969014704227448; 0.10896517336368561; 0.2158055603504181; 0.7730336785316467; 0.0; 0.0]; [0.03501226380467415; 0.1583029180765152; 0.26785388588905334; 0.17168812453746796; 0.23596853017807007; 0.49990978837013245; 0.7730336785316467; 0.0; 0.0]; [0.03760645166039467; 0.28641629219055176; 0.2335532307624817; 0.1708308607339859; 0.4231874346733093; 0.5867979526519775; 0.7730336785316467; 0.0; 0.0]]],2.6664964854717255,[(2; 5; -1); (4; 1; 1); (6; 1; 1); (6; 2; -1); (6; 5; -1)],
0.2,Positive,8,Targeted_5VITA,0.11771833151578903,0.10949082821607589,0.11255573280155659,1.8874442671984435,1.8905091717839242,[[[0.0; 0.0; -0.10053741931915283; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; -0.09357041120529175; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.010782778263092041; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.06787821650505066; 0.0; 0.0; 0.0]]],[[[0.13847921788692474; 0.8590328693389893; 0.7943968176841736; 0.7049210071563721; 0.5708250999450684; 0.3597252666950226; 0.9244126677513123; 0.0; 0.0]; [0.12803734838962555; 0.8013229966163635; 0.777983546257019; 0.679279088973999; 0.4404314160346985; 0.19922217726707458; 0.9244126677513123; 0.0; 0.0]; [0.10030730813741684; 0.41400548815727234; 0.8627043962478638; 0.6715498566627502; 0.2545720934867859; 0.08811671286821365; 0.9244126677513123; 0.0; 0.0]; [0.09309317171573639; 0.40374088287353516; 0.8584070801734924; 0.6772443652153015; 0.3342786133289337; 0.30203989148139954; 0.9244126677513123; 0.0; 0.0]; [0.10884036868810654; 0.9053375720977783; 0.8545467853546143; 0.655116617679596; 0.5217603445053101; 0.36540457606315613; 0.9244126677513123; 0.0; 0.0]; [0.11171580106019974; 0.9247262477874756; 0.8347354531288147; 0.6413519978523254; 0.6182827949523926; 0.42420050501823425; 0.9244126677513123; 0.0; 0.0]; [0.12027698755264282; 0.8654196858406067; 0.8140864372253418; 0.6234738826751709; 0.5642936825752258; 0.49860191345214844; 0.9244126677513123; 0.0; 0.0]]],6.752965599298477,[(0; 2; -1); (1; 2; -1); (3; 3; 1); (6; 5; 1)],
0.2,Positive,9,Targeted_5VITA,0.03953895345330238,0.04103744424879551,0.04170270528644324,1.9582972947135568,1.9589625557512045,[[[0.0; 0.0; 0.0; -3.018975257873535e-05; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; -0.024831444025039673; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; -0.03567729890346527; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 0.00013810396194458008; 0.0; 0.0; 0.0; 0.0; 0.0]; [0.0; 0.0; 0.0; 9.456276893615723e-05; 0.0; 0.0; 0.0; 0.0; 0.0]]],[[[0.0458301305770874; 0.21213503181934357; 0.30627480149269104; 0.20276837050914764; 0.42095714807510376; 0.7675552368164062; 0.5854954123497009; 0.0; 0.0]; [0.04323076456785202; 0.17153283953666687; 0.3012855648994446; 0.19838087260723114; 0.3915920555591583; 0.724183976650238; 0.5850868225097656; 0.0; 0.0]; [0.03702174127101898; 0.16856752336025238; 0.2964419722557068; 0.1900501847267151; 0.2499840259552002; 0.4597828686237335; 0.5848825573921204; 0.0; 0.0]; [0.022307781502604485; 0.06797445565462112; 0.29549509286880493; 0.18850158154964447; 0.11232353001832962; 0.1823018491268158; 0.5848825573921204; 0.0; 0.0]; [0.0288972370326519; 0.10720802843570709; 0.30325213074684143; 0.19131535291671753; 0.25132322311401367; 0.5250312089920044; 0.5844739675521851; 0.0; 0.0]; [0.035353466868400574; 0.14940693974494934; 0.29982882738113403; 0.18915128707885742; 0.4470536410808563; 0.635927140712738; 0.584269642829895; 0.0; 0.0]; [0.038192640990018845; 0.2219434380531311; 0.29509449005126953; 0.18685396015644073; 0.4491921365261078; 0.6784464120864868; 0.5838610529899597; 0.0; 0.0]]],2.8282083570957184,[(0; 3; -1); (2; 5; -1); (3; 5; -1); (5; 3; 1); (6; 3; 1)],
